  YEAR  MM  DD  HH  MM  SS  LAT    LON  ERRST    DEPTH   MAG  T CAT    Io   AREALOCALITY   COMMENTS                                       
  1720  11  23              -13  -38.5    0BA        0     0 -1 C               SALVADOR                                                  
  1724   1   4  10  30      -13  -38.5    0BA        0   2.8  4 C     ###       SALVADOR                                                  
  1744   9  24  15        -15.3    -58    0MT        0   2.8  4 C     ###       CUIABA       EFEITO DE SISMO ANDINO ?                     
  1767   8   1  23       -20.31 -40.33    0ES        0   3.5  4 C       5       VITORIA      EPI.NO ALTO VIT-TRINDADE?                    
  1789   5   9           -25.01 -47.94    0SP        0   3.7  4 C     ###       CANANEIA     (SANTOS 1850)                                
  1808   8   8  11         -5.7  -37.7  100RN        0   4.8  3 B       6    230ACU                                                       
  1810   4  19             -3.1 -40.84    0CE        0     0 -1 C               GRANJA                                                    
  1811  10  28  22  30    -8.08 -34.87   50PE        0   3.8  3 C       5    0.6RECIFE       AREA IV APROX.                               
  1811          23       -30.04  -51.3    0RS        0   3.5  4 C       5       PORTO ALEGRE EPIC. DUVIDOSO                               
  1815   6               -12.76 -38.49    0BA        0     0 -1 C               CABOTO                                                    
  1824                    -7.59 -39.28    0CE        0     0 -1 C               JARDIM       FRATURA DE 30 KM ?                           
  1824                   -21.98 -44.88    0MG        0   3.2  4 C     ###       CAXAMBU                                                   
  1826                   -11.71 -47.77    0GO        0   2.6  4 C       3       NATIVIDADE                                                
  1832   9  18  17        -12.4  -64.4    0RO        0     0 -1 C               PR.DA BEIRA                                               
  1832                   -20.82 -45.72    0MG        0   3.5  4 C       5       Guap_  (Passos Maia: Guap_; UnB/Furnas)                   
  1834                   -11.71 -47.77    0GO        0   2.6  4 C       3       NATIVIDADE                                                
  1839   7  16   2       -21.84 -45.39    0MG        0     3  4 C       4       CAMPANHA                                                  
  1840                   -21.03 -44.75    0MG        0     3  4 C       4       BOM SUCESSO  VARIOS EVENTOS                               
  1845   4  20   2       -25.52 -48.51    0PR        0     0 -1 C               PARANAGUA    A. VIEIRA DOS SANTOS 1850                    
  1846                     -3.1 -40.84    0CE        0     0 -1 C               GRANJA                                                    
  1852  12   2  16  30    -4.56 -37.76    0CE        0     0 -1 C               ARACATI                                                   
  1852                     -3.1 -40.84    0CE        0     0 -1 C               GRANJA                                                    
  1854   1  10  10         -5.2 -35.46   50RN        0   3.7  4 C     ###       TOUROS                                                    
  1855   7  25   9       -19.95 -43.48    0MG        0   3.5  4 C       5       S.J.M.GRANDE ATUAL B. DE COCAIS                           
  1855                     -3.1 -40.84    0CE        0     0 -1 C               GRANJA                                                    
  1860   7  12            -0.86 -48.13    0PA        0     0 -1 C               VIGIA                                                     
  1860  10   1            -15.6  -56.1    0MT        0     0 -1 C               CUIABA                                                    
  1861   7  30   6        -22.2 -44.95    0MG        0     0 -1 C               POUSO ALTO                                                
  1861   7  31   4        -22.6  -45.2   50SP        0   4.4  3 B       5     52LORENA                                                    
  1863   4   9   2  45   -21.93 -45.25   20MG        0   3.6  3 B       4    1.5CAMPANHA                                                  
  1864  11  23  14  30    -2.53  -44.3    0MA        0   3.2  4 C     ###       SAO LUIS                                                  
  1864  12  27   5        -2.53  -44.3    0MA        0     0 -1 C               SAO LUIS                                                  
  1867   8               -20.01  -47.4    0MG        0     0 -1 C               JAGUARA      VARIOS EVENTOS                               
  1867                    -30.1  -51.2    0RS        0     0 -1 C               PORTO ALEGRE                                              
  1871   4   5   4  30     -3.4 -44.35    0MA        0   3.7  4 C     ###       ITAPICURU-M.                                              
  1871   6  14            -2.53  -44.3    0MA        0     0 -1 C               SAO LUIS                                                  
  1872  11  12   2        -18.6 -43.39    0MG        0     0 -1 C               SERRO        ENCHENTE E DESABAMENTO                       
  1874  10  30  12  30    -23.5  -47.5   10SP        0   3.6  3 B       5    1.7SOROCABA                                                  
  1876   6  27  21  30   -16.57 -57.82    0MT        0     3  4 C       4       CAMBARA                                                   
  1879   3   1            -15.6  -56.1    0MT        0   3.5  4 C       5       CUIABA                                                    
  1879   7  24  20  25       -6  -35.5   50RN        0   4.3  3 B       5     30NATAL. Sentido forte em Areia, PB                         
  1882  10  21           -21.79 -46.58    0MG        0     3  4 C       4       P. DE CALDAS                                              
  1883   2  21           -21.86 -42.67    0MG        0   2.6  4 C       3       A. PARAIBA                                                
  1883   8  27  20        -2.01  -54.1    0PA        0     0 -1 C               MONTE ALEGRE VARIOS TREMORES                              
  1884   7   5   7  20   -22.23 -45.94    0MG        0     0 -1 C               POUSO ALEGRE                                              
  1885   1  29            -3.13    -60    0AM        0     0 -1 C               MANAUS                                                    
  1886   5   9  18  15   -22.66 -43.69   20RJ        0   4.3  3 A       5     23S.PEDRO-S.P. AREA IV = 4700 KM2                           
  1887   8  27  11  20   -25.52 -48.51    0PR        0     3  4 C       4       PARANAGUA                                                 
  1888   5       7  30    -4.19  -38.7    0CE        0     3  4 C       4       ACARAPE                                                   
  1898   2  25   4       -26.93 -49.06    0SC        0   3.9  3 C            5.4BLUMENAU                                                  
  1898   4               -20.37 -43.41    0MG        0     0 -1 C               MARIANA      VARIOS EVENTOS                               
  1899   5                -18.6 -46.55    0MG        0   3.5  4 C       5       PATOS         (WILLIAMS 1922) 04.1899?                    
  1899  12               -13.03  -39.6    0BA        0   3.5  4 C       5       AMARGOSA                                                  
  1901   4   4  16       -21.03 -44.75    0MG        0     3  4 C       4       BOM SUCESSO  OUTROS EVENTOS NO ANEXO 2                    
  1901   4   5   8       -21.03 -44.75    0MG        0     3  4 C       4       BOM SUCESSO                                               
  1901   6   2   2       -21.03 -44.75    0MG        0     3  4 C       4       BOM SUCESSO                                               
  1901   9   4  21       -21.03 -44.75    0MG        0     3  4 C       4       BOM SUCESSO                                               
  1902   6  29  13       -21.03 -44.75    0MG        0     0 -1 C               BOM SUCESSO  dois eventos neste dia                       
  1903   2  10            -4.38 -38.97   30CE        0   3.9  3 C            5.5BATURITE                                                  
  1903   2  12            -4.38 -38.97   30CE        0   3.9  3 C            5.5BATURITE                                                  
  1903   2  14            -4.38 -38.97   30CE        0   4.1  3 C       6     12BATURITE                                                  
  1903   2  15            -4.38 -38.97   30CE        0   4.1  3 C       6     12BATURITE                                                  
  1903   2  16            -4.38 -38.97   30CE        0   4.1  3 C       6     12BATURITE                                                  
  1903   7  20            -4.36 -39.32    0CE        0     0 -1 C               CANINDE                                                   
  1905   3  12  19        -2.53  -44.3    0MA        0     0 -1 C               SAO LUIS     SO TEMPESTADE ?                              
  1905   7  18  22  30    -10.2  -40.4  100BA        0   4.8  3 B       5    180S. DO BONFIM ANO INCERTO, 1904 ?                          
  1905          15  30    -11.2  -42.3  100BA        0   4.7  3 B       4    140XIQUE-XIQUE                                               
  1906   8  19                0      0    0MT        0   8.4  0 E               MT           Ms8.4 CHILE CENTRAL                          
  1906  10  25   2  52      -19 -57.64    0MS        0   4.2  3 C             20CORUMBA     REGISTRADO POR RDJ                            
  1906  11  24  22  30   -21.31  -46.8    0MG        0     0 -1 C               GUARANESIA                                                
  1906  12   4  11       -20.95  -43.8    0MG        0   3.2  4 C     ###       CARANDAI                                                  
  1908   4               -20.37 -43.41    0MG        0     0 -1 C               MARIANA                                                   
  1908                    -8.28 -35.96    0PE        0     0 -1 C               CARUARU                                                   
  1909  12  23            -2.41 -44.42    0MA        0     3  4 C       4       ALCANTARA                                                 
  1911   2                  -13 -38.66    0BA        0     0 -1 C               I.DE ITAPAR.                                              
  1911   3  15  23  55   -12.89 -38.69   20BA        0   3.3  3 C            0.4ITAPARICA                                                 
  1911   3  22  18       -12.92 -38.67   20BA        0   4.4  4 C       7       ITAPARICA    AREA MIN.=700KM2                             
  1911   8  27  21  15     -3.1 -40.84    0CE        0     0 -1 C               GRANJA       DOIS EVENTOS                                 
  1912   4  18            -13.2 -38.89    0BA        0     0 -1 C               BR.JEQUIRICA VARIOS EVENTOS                               
  1912   4  19   8        -13.2 -38.89    0BA        0   3.7  4 C     ###       BR.JEQUIRICA                                              
  1912   4  19  13        -13.2 -38.89    0BA        0     0 -1 C               BR.JEQUIRICA                                              
  1913   8                -6.04 -38.46    0CE        0     0 -1 C               PEREIRO                                                   
  1915   2   2           -24.18 -46.79    0SP        0   3.2  4 C     ###       ITANHAEM                                                  
  1915   3  20           -19.98 -43.87    0MG        0     0 -1 C               MINA M.VELHO                                              
  1915  11   6  18  30   -12.67 -38.63   20BA        0     4  3 B       6    1.7I.DAS FONTES AREA IV MM                                   
